user_id,signup_date,country,device,acquisition_channel
7224,2024-02-21,US,MOBILE,referral
7225,2024-01-13,UK,mobile,organic
7226,2024-02-23,US,desktop,ads
7227,2024-02-22,US,mobile,organic
7228,2024-02-11,UK,MOBILE,organic
7229,2024-01-05,US,desktop,referral
7230,2024-02-21,UK,mobile,ads
7231,2024-02-23,UK,Mobile,organic
7232,2024-02-04,India,MOBILE,organic
7233,2024-02-24,India,Mobile,organic
7234,2024-03-09,,Mobile,ads
7235,2024-01-07,US,desktop,organic
7236,2024-01-12,US,mobile,organic
7237,2024-03-10,,Mobile,ads
7238,2024-02-02,UK,Mobile,organic
7239,2024-01-18,US,mobile,organic
7240,2024-03-12,UK,mobile,organic
7241,2024-01-10,US,mobile,organic
7242,2024-02-05,India,desktop,organic
7243,2024-02-22,UK,desktop,organic
7244,2024-02-20,UK,desktop,ads
7245,2024-03-01,India,Mobile,organic
7246,2024-01-11,India,MOBILE,organic
7247,2024-01-08,India,Mobile,ads
7248,2024-02-23,India,mobile,referral
7249,2024-01-09,US,desktop,organic
7250,2024-03-23,India,mobile,organic
7251,2024-03-03,India,MOBILE,ads
7252,2024-02-02,US,desktop,ads
7253,2024-01-27,US,Mobile,referral
7254,2024-02-21,US,Mobile,ads
7255,2024-01-25,UK,MOBILE,referral
7256,2024-02-02,US,MOBILE,organic
7257,2024-02-12,UK,desktop,organic
7258,2024-02-25,UK,mobile,referral
7259,2024-01-21,India,MOBILE,organic
7260,2024-03-14,UK,Mobile,referral
7261,2024-02-22,India,MOBILE,organic
7262,2024-02-10,India,MOBILE,organic
7263,2024-02-20,UK,Mobile,organic
7264,2024-03-05,UK,Mobile,referral
7265,2024-02-21,UK,MOBILE,ads
7266,2024-01-10,US,mobile,organic
7267,2024-03-03,India,Mobile,ads
7268,2024-03-11,India,MOBILE,organic
7269,2024-01-16,India,Mobile,organic
7270,2024-02-20,India,desktop,ads
7271,2024-01-26,UK,Mobile,ads
7272,2024-03-12,India,MOBILE,organic
7273,2024-02-27,India,MOBILE,organic
7274,2024-01-24,India,Mobile,organic
7275,2024-03-23,,Mobile,organic
7276,2024-03-22,,mobile,referral
7277,2024-01-03,UK,mobile,organic
7278,2024-02-07,India,mobile,ads
7279,2024-01-13,UK,Mobile,ads
7280,2024-02-23,US,MOBILE,referral
7281,2024-02-06,India,MOBILE,organic
7282,2024-01-01,UK,MOBILE,referral
7283,2024-02-25,US,mobile,referral
7284,2024-02-03,UK,MOBILE,referral
7285,2024-01-25,,Mobile,organic
7286,2024-02-14,US,mobile,ads
7287,2024-02-20,US,MOBILE,ads
7288,2024-01-11,UK,mobile,organic
7289,2024-02-07,US,desktop,ads
7290,2024-01-29,US,mobile,organic
7291,2024-02-17,UK,MOBILE,organic
7292,2024-03-19,UK,mobile,ads
7293,2024-02-24,India,mobile,organic
7294,2024-02-22,UK,Mobile,organic
7295,2024-02-06,India,Mobile,organic
7296,2024-02-15,India,mobile,organic
7297,2024-02-25,UK,mobile,ads
7298,2024-02-11,UK,desktop,organic
7299,2024-03-24,US,mobile,referral
7300,2024-03-30,UK,Mobile,organic
7301,2024-01-22,,MOBILE,organic
7302,2024-01-12,UK,MOBILE,referral
7303,2024-03-14,UK,desktop,ads
7304,2024-01-04,US,Mobile,ads
7305,2024-03-30,India,desktop,organic
7306,2024-02-10,US,mobile,referral
7307,2024-02-03,India,MOBILE,ads
7308,2024-02-05,US,Mobile,ads
7309,2024-01-05,US,MOBILE,organic
7310,2024-02-01,US,Mobile,organic
7311,2024-01-07,,Mobile,referral
7312,2024-02-28,US,mobile,organic
7313,2024-02-22,India,Mobile,referral
7314,2024-01-09,India,desktop,organic
7315,2024-02-09,UK,desktop,ads
7316,2024-01-10,US,Mobile,ads
7317,2024-03-17,UK,MOBILE,organic
7318,2024-01-16,,desktop,ads
7319,2024-02-02,UK,Mobile,organic
7320,2024-03-17,US,mobile,ads
7321,2024-02-25,India,desktop,organic
7322,2024-03-23,India,MOBILE,organic
7323,2024-02-10,US,desktop,referral
7324,2024-02-09,UK,desktop,referral
7325,2024-01-03,India,Mobile,organic
7326,2024-02-17,US,mobile,organic
7327,2024-03-16,India,desktop,organic
7328,2024-03-24,US,mobile,referral
7329,2024-03-06,US,desktop,ads
7330,2024-01-19,UK,Mobile,organic
7331,2024-03-02,,mobile,organic
7332,2024-01-28,UK,mobile,organic
7333,2024-01-15,UK,Mobile,ads
7334,2024-03-08,India,mobile,organic
7335,2024-03-08,US,Mobile,ads
7336,2024-02-18,India,mobile,organic
7337,2024-03-19,UK,MOBILE,ads
7338,2024-03-26,India,desktop,ads
7339,2024-02-27,UK,desktop,organic
7340,2024-03-15,UK,mobile,organic
7341,2024-03-09,UK,Mobile,ads
7342,2024-01-16,India,desktop,ads
7343,2024-03-22,UK,Mobile,ads
7344,2024-01-31,India,MOBILE,ads
7345,2024-03-20,US,desktop,ads
7346,2024-01-31,India,Mobile,organic
7347,2024-02-07,UK,mobile,organic
7348,2024-03-27,US,Mobile,organic
7349,2024-02-19,UK,MOBILE,organic
7350,2024-01-15,,Mobile,ads
7351,2024-03-07,US,desktop,organic
7352,2024-03-13,India,desktop,organic
7353,2024-01-12,India,Mobile,ads
7354,2024-01-26,US,mobile,organic
7355,2024-01-30,US,desktop,organic
7356,2024-03-26,UK,desktop,ads
7357,2024-03-06,US,desktop,ads
7358,2024-02-29,US,MOBILE,ads
7359,2024-02-22,US,Mobile,referral
7360,2024-03-07,India,MOBILE,organic
7361,2024-02-09,India,MOBILE,organic
7362,2024-02-14,UK,mobile,organic
7363,2024-01-13,US,desktop,referral
7364,2024-02-16,US,mobile,organic
7365,2024-01-03,India,desktop,referral
7366,2024-01-04,India,mobile,organic
7367,2024-02-05,US,MOBILE,referral
7368,2024-03-26,UK,MOBILE,organic
7369,2024-02-28,,Mobile,organic
7370,2024-02-26,US,Mobile,organic
7371,2024-03-19,UK,MOBILE,organic
7372,2024-01-01,India,Mobile,organic
7373,2024-03-21,India,desktop,ads
7374,2024-03-26,UK,MOBILE,organic
7375,2024-02-04,UK,desktop,ads
7376,2024-03-07,UK,mobile,ads
7377,2024-01-11,US,desktop,organic
7378,2024-03-23,UK,mobile,organic
7379,2024-03-17,US,Mobile,organic
7380,2024-02-02,US,MOBILE,organic
7381,2024-02-17,UK,desktop,organic
7382,2024-03-27,India,mobile,referral
7383,2024-01-08,UK,Mobile,ads
7384,2024-02-01,India,mobile,organic
7385,2024-03-21,UK,Mobile,organic
7386,2024-03-29,,MOBILE,organic
7387,2024-02-12,US,MOBILE,ads
7388,2024-01-26,UK,mobile,organic
7389,2024-01-15,,mobile,ads
7390,2024-02-13,India,desktop,organic
7391,2024-02-13,India,MOBILE,ads
7392,2024-01-13,US,MOBILE,ads
7393,2024-02-20,India,Mobile,ads
7394,2024-02-01,India,desktop,ads
7395,2024-01-20,India,mobile,ads
7396,2024-02-02,UK,Mobile,referral
7397,2024-01-22,US,mobile,organic
7398,2024-01-20,UK,mobile,referral
7399,2024-03-01,UK,mobile,referral
7400,2024-02-26,,Mobile,organic
7401,2024-02-14,US,Mobile,referral
7402,2024-02-15,US,MOBILE,referral
7403,2024-03-07,UK,desktop,organic
7404,2024-01-05,US,mobile,organic
7405,2024-03-25,UK,mobile,organic
7406,2024-01-21,US,mobile,organic
7407,2024-02-16,US,Mobile,referral
7408,2024-02-21,US,mobile,ads
7409,2024-01-03,India,mobile,ads
7410,2024-03-08,,desktop,ads
7411,2024-03-22,US,Mobile,organic
7412,2024-02-25,US,mobile,organic
7413,2024-01-05,US,mobile,ads
7414,2024-03-08,UK,Mobile,referral
7415,2024-03-15,India,MOBILE,organic
7416,2024-03-11,US,desktop,organic
7417,2024-03-06,US,Mobile,organic
7418,2024-01-26,UK,mobile,organic
7419,2024-03-27,UK,desktop,organic
7420,2024-02-26,India,Mobile,organic
7421,2024-03-18,India,MOBILE,organic
7422,2024-02-14,US,desktop,ads
7423,2024-03-01,India,Mobile,ads
7424,2024-02-13,US,desktop,ads
7425,2024-03-24,UK,mobile,ads
7426,2024-01-13,UK,MOBILE,ads
7427,2024-02-04,India,Mobile,organic
7428,2024-03-01,India,desktop,referral
7429,2024-01-29,US,desktop,referral
7430,2024-03-21,UK,MOBILE,organic
7431,2024-01-02,US,MOBILE,ads
7432,2024-03-25,India,Mobile,organic
7433,2024-01-06,US,MOBILE,ads
7434,2024-02-15,UK,mobile,ads
7435,2024-03-16,US,mobile,organic
7436,2024-01-20,UK,mobile,organic
7437,2024-01-08,India,mobile,organic
7438,2024-02-07,UK,MOBILE,organic
7439,2024-01-03,,MOBILE,organic
7440,2024-03-03,US,Mobile,ads
7441,2024-02-07,US,MOBILE,organic
7442,2024-02-04,US,Mobile,referral
7443,2024-02-29,UK,Mobile,organic
7444,2024-03-11,India,Mobile,organic
7445,2024-02-22,US,desktop,ads
7446,2024-03-29,US,MOBILE,referral
7447,2024-02-19,US,MOBILE,referral
7448,2024-02-27,US,mobile,organic
7449,2024-03-27,UK,mobile,ads
7450,2024-03-15,US,Mobile,organic
7451,2024-03-05,UK,mobile,organic
7452,2024-02-12,US,MOBILE,referral
7453,2024-03-25,US,Mobile,organic
7454,2024-02-28,US,desktop,organic
7455,2024-02-27,UK,mobile,organic
7456,2024-02-29,India,MOBILE,organic
7457,2024-03-09,US,MOBILE,organic
7458,2024-01-21,US,desktop,ads
7459,2024-02-11,UK,desktop,referral
7460,2024-01-09,US,MOBILE,referral
7461,2024-01-29,UK,mobile,ads
7462,2024-01-31,India,MOBILE,organic
7463,2024-02-29,India,Mobile,organic
7464,2024-01-30,US,MOBILE,organic
7465,2024-03-15,India,MOBILE,organic
7466,2024-02-23,India,desktop,ads
7467,2024-03-10,India,Mobile,ads
7468,2024-02-07,India,mobile,referral
7469,2024-01-15,US,mobile,ads
7470,2024-03-06,India,desktop,referral
7471,2024-01-26,India,mobile,organic
7472,2024-03-11,India,desktop,organic
7473,2024-03-12,US,Mobile,organic
7474,2024-01-22,India,MOBILE,referral
7475,2024-02-04,UK,MOBILE,organic
7476,2024-03-07,US,Mobile,organic
7477,2024-03-09,UK,mobile,ads
7478,2024-01-31,US,desktop,organic
7479,2024-02-23,US,Mobile,ads
7480,2024-03-26,UK,desktop,ads
7481,2024-01-11,India,desktop,organic
7482,2024-03-25,US,MOBILE,ads
7483,2024-02-25,UK,desktop,ads
7484,2024-03-14,UK,mobile,referral
7485,2024-03-10,US,MOBILE,ads
7486,2024-02-05,UK,MOBILE,organic
7487,2024-02-26,India,MOBILE,organic
7488,2024-01-02,India,MOBILE,ads
7489,2024-01-06,UK,MOBILE,organic
7490,2024-02-24,India,desktop,organic
7491,2024-01-05,UK,desktop,ads
7492,2024-03-11,India,MOBILE,ads
7493,2024-01-10,India,MOBILE,referral
7494,2024-01-08,UK,Mobile,ads
7495,2024-03-12,US,Mobile,organic
7496,2024-03-15,US,desktop,organic
7497,2024-03-27,UK,Mobile,organic
7498,2024-02-26,UK,MOBILE,organic
7499,2024-01-04,India,mobile,organic
7500,2024-03-22,UK,desktop,organic
7501,2024-03-29,India,MOBILE,organic
7502,2024-01-09,India,Mobile,organic
7503,2024-03-08,India,MOBILE,ads
7504,2024-01-09,India,MOBILE,organic
7505,2024-01-26,US,desktop,organic
7506,2024-01-03,US,Mobile,organic
7507,2024-01-15,UK,MOBILE,organic
7508,2024-02-14,US,desktop,organic
7509,2024-01-29,US,MOBILE,organic
7510,2024-02-28,India,Mobile,organic
7511,2024-01-08,India,MOBILE,ads
7512,2024-01-20,US,mobile,ads
7513,2024-03-14,US,desktop,organic
7514,2024-03-21,India,mobile,referral
7515,2024-03-30,US,mobile,organic
7516,2024-02-04,US,desktop,organic
7517,2024-01-25,India,desktop,organic
7518,2024-02-10,India,MOBILE,referral
7519,2024-03-17,,MOBILE,organic
7520,2024-02-07,UK,desktop,organic
7521,2024-03-07,UK,MOBILE,organic
7522,2024-01-13,UK,mobile,referral
7523,2024-02-06,UK,Mobile,referral
7524,2024-03-11,UK,MOBILE,organic
7525,2024-02-17,UK,Mobile,organic
7526,2024-03-30,UK,desktop,organic
7527,2024-02-20,UK,Mobile,referral
7528,2024-03-27,US,MOBILE,organic
7529,2024-03-13,US,desktop,ads
7530,2024-03-23,UK,mobile,organic
7531,2024-01-06,UK,Mobile,ads
7532,2024-03-12,UK,Mobile,organic
7533,2024-02-06,,desktop,organic
7534,2024-01-23,India,Mobile,organic
7535,2024-01-11,US,Mobile,ads
7536,2024-03-04,UK,mobile,referral
7537,2024-02-15,US,Mobile,organic
7538,2024-01-11,US,mobile,organic
7539,2024-01-19,India,desktop,ads
7540,2024-03-16,India,desktop,ads
7541,2024-01-26,UK,mobile,organic
7542,2024-02-19,India,MOBILE,organic
7543,2024-02-06,India,desktop,organic
7544,2024-02-14,India,MOBILE,referral
7545,2024-03-24,,mobile,ads
7546,2024-03-29,UK,desktop,ads
7547,2024-01-27,India,Mobile,referral
7548,2024-03-15,,Mobile,ads
7549,2024-01-24,India,Mobile,organic
7550,2024-02-28,India,Mobile,organic
7551,2024-01-08,UK,desktop,ads
7552,2024-03-12,UK,desktop,referral
7553,2024-01-27,UK,Mobile,ads
7554,2024-02-28,,Mobile,referral
7555,2024-03-15,,MOBILE,referral
7556,2024-01-16,India,Mobile,ads
7557,2024-02-25,US,Mobile,ads
7558,2024-03-25,India,mobile,organic
7559,2024-01-15,UK,Mobile,organic
7560,2024-02-19,UK,mobile,organic
7561,2024-02-01,US,Mobile,organic
7562,2024-01-30,UK,MOBILE,organic
7563,2024-03-08,India,Mobile,organic
7564,2024-03-03,India,MOBILE,referral
7565,2024-03-03,,desktop,organic
7566,2024-02-20,,Mobile,ads
7567,2024-01-07,US,Mobile,organic
7568,2024-02-24,US,MOBILE,organic
7569,2024-01-18,US,mobile,ads
7570,2024-02-25,India,MOBILE,organic
7571,2024-03-24,India,MOBILE,ads
7572,2024-01-05,UK,Mobile,referral
7573,2024-01-01,US,MOBILE,referral
7574,2024-03-03,UK,MOBILE,organic
7575,2024-03-06,,Mobile,ads
7576,2024-02-14,India,mobile,organic
7577,2024-02-21,US,desktop,organic
7578,2024-03-26,UK,Mobile,referral
7579,2024-02-01,India,MOBILE,ads
7580,2024-03-04,US,MOBILE,organic
7581,2024-01-14,US,mobile,organic
7582,2024-03-21,US,MOBILE,organic
7583,2024-03-04,UK,desktop,organic
7584,2024-03-18,US,MOBILE,organic
7585,2024-03-09,US,MOBILE,ads
7586,2024-01-31,UK,Mobile,organic
7587,2024-02-07,UK,MOBILE,organic
7588,2024-02-14,US,MOBILE,ads
7589,2024-03-04,India,mobile,organic
7590,2024-03-30,UK,mobile,organic
7591,2024-03-27,India,desktop,referral
7592,2024-02-13,UK,mobile,organic
7593,2024-02-11,India,mobile,referral
7594,2024-03-30,,Mobile,ads
7595,2024-03-30,US,MOBILE,organic
7596,2024-01-04,UK,desktop,referral
7597,2024-03-25,,MOBILE,ads
7598,2024-01-21,India,mobile,organic
7599,2024-01-08,India,MOBILE,ads
7600,2024-01-15,UK,mobile,ads
7601,2024-02-15,US,desktop,referral
7602,2024-03-15,UK,Mobile,organic
7603,2024-02-11,,MOBILE,referral
7604,2024-01-26,US,desktop,organic
7605,2024-01-07,UK,desktop,ads
7606,2024-03-13,UK,Mobile,ads
7607,2024-03-10,UK,mobile,ads
7608,2024-03-08,UK,mobile,organic
7609,2024-03-13,UK,mobile,ads
7610,2024-03-24,UK,mobile,organic
7611,2024-01-27,India,desktop,referral
7612,2024-01-07,US,desktop,ads
7613,2024-03-01,US,MOBILE,referral
7614,2024-01-17,US,desktop,referral
7615,2024-02-11,UK,desktop,organic
7616,2024-01-31,India,MOBILE,organic
7617,2024-03-20,US,Mobile,referral
7618,2024-03-16,India,Mobile,organic
7619,2024-01-08,UK,desktop,ads
7620,2024-01-15,,MOBILE,ads
7621,2024-01-14,UK,Mobile,referral
7622,2024-03-10,UK,MOBILE,organic
7623,2024-01-17,India,Mobile,referral
7624,2024-02-24,India,desktop,referral
7625,2024-02-09,UK,Mobile,organic
7626,2024-01-25,India,mobile,organic
7627,2024-03-21,India,Mobile,organic
7628,2024-02-18,India,Mobile,referral
7629,2024-02-20,India,Mobile,referral
7630,2024-02-22,India,Mobile,organic
7631,2024-01-11,UK,mobile,organic
7632,2024-03-25,India,desktop,organic
7633,2024-01-14,India,desktop,organic
7634,2024-03-22,US,mobile,organic
7635,2024-02-02,India,MOBILE,ads
7636,2024-01-16,UK,desktop,ads
7637,2024-01-07,UK,desktop,organic
7638,2024-01-06,UK,MOBILE,organic
7639,2024-01-15,India,desktop,organic
7640,2024-02-05,UK,desktop,organic
7641,2024-02-14,US,desktop,ads
7642,2024-03-25,UK,desktop,organic
7643,2024-03-06,UK,Mobile,organic
7644,2024-01-20,UK,Mobile,referral
7645,2024-01-17,UK,desktop,organic
7646,2024-03-16,UK,Mobile,organic
7647,2024-03-28,India,MOBILE,organic
7648,2024-03-26,India,Mobile,organic
7649,2024-03-16,UK,mobile,referral
7650,2024-03-27,UK,Mobile,referral
7651,2024-03-12,US,mobile,referral
7652,2024-03-04,,desktop,organic
7653,2024-02-25,,mobile,organic
7654,2024-03-03,,Mobile,organic
7655,2024-01-28,UK,Mobile,ads
7656,2024-02-22,UK,Mobile,ads
7657,2024-03-29,India,MOBILE,ads
7658,2024-03-02,US,Mobile,referral
7659,2024-02-15,UK,desktop,organic
7660,2024-01-07,UK,Mobile,ads
7661,2024-01-03,India,Mobile,organic
7662,2024-01-21,UK,mobile,ads
7663,2024-03-18,US,desktop,organic
7664,2024-03-11,UK,MOBILE,ads
7665,2024-02-04,UK,MOBILE,ads
7666,2024-01-24,US,Mobile,ads
7667,2024-03-10,US,Mobile,ads
7668,2024-03-14,UK,MOBILE,referral
7669,2024-02-06,UK,MOBILE,organic
7670,2024-03-03,UK,MOBILE,organic
7671,2024-03-30,US,MOBILE,ads
7672,2024-02-01,UK,MOBILE,referral
7673,2024-01-21,US,mobile,ads
7674,2024-01-29,India,MOBILE,referral
7675,2024-01-19,US,mobile,organic
7676,2024-03-03,US,desktop,ads
7677,2024-01-11,UK,MOBILE,organic
7678,2024-02-17,UK,desktop,ads
7679,2024-02-17,UK,Mobile,ads
7680,2024-03-17,US,MOBILE,referral
7681,2024-03-03,US,mobile,organic
7682,2024-01-31,US,mobile,ads
7683,2024-02-10,US,mobile,organic
7684,2024-01-27,US,mobile,organic
7685,2024-01-03,India,desktop,referral
7686,2024-02-01,UK,MOBILE,referral
7687,2024-01-03,US,Mobile,referral
7688,2024-03-15,India,mobile,organic
7689,2024-03-09,US,Mobile,organic
7690,2024-02-04,US,mobile,referral
7691,2024-02-17,US,mobile,organic
7692,2024-01-15,US,MOBILE,organic
7693,2024-02-14,UK,Mobile,organic
7694,2024-01-11,,MOBILE,organic
7695,2024-01-25,US,desktop,ads
7696,2024-01-26,India,mobile,referral
7697,2024-03-15,India,desktop,ads
7698,2024-01-30,,Mobile,organic
7699,2024-03-29,India,mobile,ads
7700,2024-01-06,US,desktop,referral
7701,2024-01-24,UK,Mobile,ads
7702,2024-03-03,India,mobile,organic
7703,2024-02-27,UK,Mobile,referral
7704,2024-01-31,US,MOBILE,organic
7705,2024-01-15,India,desktop,referral
7706,2024-03-29,US,MOBILE,ads
7707,2024-01-21,UK,Mobile,organic
7708,2024-03-04,US,MOBILE,ads
7709,2024-03-06,US,Mobile,ads
7710,2024-02-14,US,desktop,ads
7711,2024-01-03,,desktop,ads
7712,2024-02-02,US,Mobile,ads
7713,2024-03-22,US,MOBILE,ads
7714,2024-02-24,US,desktop,ads
7715,2024-01-21,India,MOBILE,organic
7716,2024-03-12,UK,Mobile,organic
7717,2024-03-24,India,mobile,organic
7718,2024-02-04,UK,Mobile,organic
7719,2024-02-11,UK,Mobile,referral
7720,2024-03-19,UK,Mobile,organic
7721,2024-03-22,US,desktop,referral
7722,2024-02-23,India,MOBILE,ads
7723,2024-03-09,India,MOBILE,organic
7724,2024-01-10,India,Mobile,ads
7725,2024-01-23,,MOBILE,organic
7726,2024-02-06,US,desktop,referral
7727,2024-03-10,US,Mobile,ads
7728,2024-01-31,UK,desktop,organic
7729,2024-02-12,India,mobile,organic
7730,2024-01-01,India,MOBILE,ads
7731,2024-01-05,US,desktop,ads
7732,2024-03-27,India,mobile,organic
7733,2024-01-21,,MOBILE,organic
7734,2024-03-06,US,desktop,ads
7735,2024-01-03,UK,desktop,organic
7736,2024-03-02,UK,desktop,referral
7737,2024-02-23,US,desktop,ads
7738,2024-01-05,India,desktop,organic
7739,2024-01-01,US,mobile,organic
7740,2024-03-25,UK,MOBILE,organic
7741,2024-03-14,India,mobile,referral
7742,2024-03-02,India,desktop,referral
7743,2024-02-11,India,desktop,referral
7744,2024-03-18,US,mobile,ads
7745,2024-01-11,US,MOBILE,organic
7746,2024-02-29,India,desktop,organic
7747,2024-03-20,US,MOBILE,ads
7748,2024-02-29,US,mobile,ads
7749,2024-02-16,US,MOBILE,organic
7750,2024-01-07,US,MOBILE,organic
7751,2024-01-17,US,desktop,organic
7752,2024-03-09,,mobile,organic
7753,2024-01-03,US,mobile,organic
7754,2024-03-24,UK,desktop,organic
7755,2024-01-30,UK,Mobile,organic
7756,2024-03-14,India,Mobile,organic
7757,2024-02-21,UK,mobile,ads
7758,2024-02-06,US,MOBILE,organic
7759,2024-03-20,,Mobile,referral
7760,2024-02-29,UK,desktop,organic
7761,2024-02-25,India,desktop,organic
7762,2024-01-31,US,desktop,organic
7763,2024-02-03,US,Mobile,organic
7764,2024-03-20,India,desktop,organic
7765,2024-01-26,India,Mobile,ads
7766,2024-02-09,UK,MOBILE,organic
7767,2024-01-09,India,desktop,ads
7768,2024-01-15,US,desktop,organic
7769,2024-02-02,India,mobile,organic
7770,2024-02-12,India,mobile,referral
7771,2024-02-13,,MOBILE,organic
7772,2024-01-03,UK,MOBILE,organic
7773,2024-03-23,India,MOBILE,organic
7774,2024-03-10,US,desktop,ads
7775,2024-01-08,UK,mobile,organic
7776,2024-03-06,India,desktop,ads
7777,2024-02-08,,mobile,organic
7778,2024-01-30,India,Mobile,ads
7779,2024-02-12,India,mobile,organic
7780,2024-03-27,US,desktop,organic
7781,2024-01-06,UK,Mobile,organic
7782,2024-02-27,India,desktop,referral
7783,2024-03-17,US,Mobile,organic
7784,2024-02-08,UK,Mobile,organic
7785,2024-02-03,India,MOBILE,organic
7786,2024-01-22,US,desktop,referral
7787,2024-01-30,UK,desktop,organic
7788,2024-02-03,India,mobile,ads
7789,2024-03-13,,MOBILE,referral
7790,2024-01-10,India,mobile,organic
7791,2024-02-01,UK,MOBILE,referral
7792,2024-03-08,UK,Mobile,organic
7793,2024-01-04,UK,desktop,ads
7794,2024-01-31,US,mobile,ads
7795,2024-02-18,UK,mobile,organic
7796,2024-02-13,India,Mobile,organic
7797,2024-02-11,India,mobile,organic
7798,2024-02-22,India,Mobile,organic
7799,2024-03-27,India,mobile,ads
7800,2024-01-28,US,Mobile,organic
7801,2024-01-06,US,MOBILE,ads
7802,2024-03-09,UK,mobile,referral
7803,2024-01-26,US,MOBILE,organic
7804,2024-01-30,India,MOBILE,organic
7805,2024-03-16,UK,mobile,organic
7806,2024-01-11,,desktop,organic
7807,2024-01-17,UK,MOBILE,ads
7808,2024-01-23,India,mobile,organic
7809,2024-03-05,US,desktop,organic
7810,2024-03-14,US,mobile,ads
7811,2024-03-16,India,Mobile,referral
7812,2024-01-13,US,mobile,referral
7813,2024-02-09,India,MOBILE,organic
7814,2024-01-11,US,desktop,ads
7815,2024-03-01,India,MOBILE,organic
7816,2024-03-02,India,desktop,ads
7817,2024-01-28,India,Mobile,ads
7818,2024-01-21,India,mobile,organic
7819,2024-02-08,US,Mobile,referral
7820,2024-03-27,UK,mobile,organic
7821,2024-02-25,India,MOBILE,organic
7822,2024-02-29,India,MOBILE,ads
7823,2024-02-27,UK,mobile,organic
7824,2024-02-08,India,mobile,organic
7825,2024-01-02,UK,desktop,ads
7826,2024-02-24,India,mobile,organic
7827,2024-01-24,UK,desktop,ads
7828,2024-02-20,US,desktop,ads
7829,2024-01-08,US,desktop,referral
7830,2024-03-02,India,Mobile,organic
7831,2024-03-01,US,Mobile,organic
7832,2024-02-16,India,desktop,ads
7833,2024-03-12,US,desktop,ads
7834,2024-01-11,US,Mobile,ads
7835,2024-02-16,US,MOBILE,organic
7836,2024-02-11,India,desktop,ads
7837,2024-03-17,US,mobile,organic
7838,2024-03-29,India,Mobile,referral
7839,2024-02-27,UK,MOBILE,ads
7840,2024-02-18,UK,desktop,ads
7841,2024-03-17,India,Mobile,ads
7842,2024-03-30,UK,MOBILE,ads
7843,2024-03-29,UK,mobile,organic
7844,2024-02-08,UK,mobile,referral
7845,2024-01-25,India,Mobile,ads
7846,2024-02-07,UK,MOBILE,referral
7847,2024-02-19,India,MOBILE,organic
7848,2024-03-18,US,mobile,ads
7849,2024-02-28,US,desktop,organic
7850,2024-03-19,US,MOBILE,ads
7851,2024-02-09,India,Mobile,organic
7852,2024-01-25,UK,Mobile,referral
7853,2024-02-16,US,mobile,ads
7854,2024-02-25,UK,Mobile,organic
7855,2024-01-28,UK,MOBILE,ads
7856,2024-02-27,UK,MOBILE,ads
7857,2024-03-13,US,mobile,referral
7858,2024-01-05,UK,MOBILE,organic
7859,2024-03-27,India,Mobile,organic
7860,2024-03-23,India,desktop,ads
7861,2024-03-18,UK,Mobile,organic
7862,2024-03-08,UK,desktop,organic
7863,2024-03-16,US,Mobile,organic
7864,2024-01-12,,desktop,ads
7865,2024-02-10,US,mobile,organic
7866,2024-02-24,India,mobile,organic
7867,2024-02-05,India,MOBILE,organic
7868,2024-02-27,UK,mobile,ads
7869,2024-01-05,India,mobile,ads
7870,2024-02-04,US,desktop,organic
7871,2024-02-21,India,mobile,organic
7872,2024-02-17,US,desktop,organic
7873,2024-02-15,India,MOBILE,ads
7874,2024-02-19,US,mobile,ads
7875,2024-01-20,India,desktop,referral
7876,2024-01-13,India,MOBILE,ads
7877,2024-02-19,US,MOBILE,organic
7878,2024-01-05,UK,Mobile,referral
7879,2024-03-22,UK,desktop,ads
7880,2024-03-12,US,desktop,ads
7881,2024-02-07,,desktop,organic
7882,2024-01-13,US,MOBILE,organic
7883,2024-03-10,UK,mobile,referral
7884,2024-02-06,UK,mobile,referral
7885,2024-02-21,UK,desktop,organic
7886,2024-01-24,US,MOBILE,organic
7887,2024-01-22,UK,mobile,ads
7888,2024-03-28,UK,MOBILE,ads
7889,2024-01-15,UK,mobile,organic
7890,2024-03-22,US,MOBILE,ads
7891,2024-03-24,India,mobile,ads
7892,2024-01-21,UK,MOBILE,organic
7893,2024-01-01,India,MOBILE,organic
7894,2024-01-22,UK,MOBILE,organic
7895,2024-03-23,India,MOBILE,referral
7896,2024-01-21,US,mobile,organic
7897,2024-03-12,India,MOBILE,ads
7898,2024-03-12,US,mobile,referral
7899,2024-02-25,India,MOBILE,organic
7900,2024-01-29,India,Mobile,organic
7901,2024-02-29,UK,MOBILE,ads
7902,2024-02-04,UK,Mobile,ads
7903,2024-02-16,India,mobile,referral
7904,2024-02-25,UK,mobile,organic
7905,2024-01-09,US,Mobile,ads
7906,2024-02-17,India,Mobile,organic
7907,2024-02-27,India,desktop,organic
7908,2024-01-19,US,MOBILE,referral
7909,2024-03-27,UK,Mobile,ads
7910,2024-03-15,India,Mobile,referral
7911,2024-02-09,India,Mobile,organic
7912,2024-03-28,India,Mobile,organic
7913,2024-01-22,UK,MOBILE,ads
7914,2024-01-12,US,Mobile,organic
7915,2024-02-07,US,Mobile,organic
7916,2024-02-24,US,MOBILE,organic
7917,2024-03-11,UK,MOBILE,organic
7918,2024-01-07,,MOBILE,referral
7919,2024-02-29,UK,Mobile,referral
7920,2024-02-25,US,MOBILE,referral
